target_var,long_name,units,family,level,source_var,mode,include_in_cli,notes,run_type,variable,short_name,cf_var_name,standard_name,coordinates,dims,shape,chunks,dtype,ndim,group_path,array_group,array_path,attrs_json
DPT,950mb/DPT,K,prs,950mb,DPT,anl,1,,anl,DPT,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/DPT,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/DPT/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/DPT/950mb/DPT,"{""GRIB_PARAM"": [2, 0, 0, 6], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/DPT"", ""units"": ""K""}"
GRLE,950mb/GRLE,,prs,950mb,GRLE,anl,1,,anl,GRLE,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/GRLE,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/GRLE/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/GRLE/950mb/GRLE,"{""GRIB_PARAM"": [2, 0, 1, 32], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/GRLE""}"
HGT,950mb/HGT,m,prs,950mb,HGT,anl,1,,anl,HGT,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/HGT,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/HGT/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/HGT/950mb/HGT,"{""GRIB_PARAM"": [2, 0, 3, 5], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/HGT"", ""units"": ""m""}"
RH,950mb/RH,%,prs,950mb,RH,anl,1,,anl,RH,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/RH,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/RH/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/RH/950mb/RH,"{""GRIB_PARAM"": [2, 0, 1, 1], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/RH"", ""units"": ""%""}"
RWMR,950mb/RWMR,,prs,950mb,RWMR,anl,1,,anl,RWMR,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/RWMR,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/RWMR/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/RWMR/950mb/RWMR,"{""GRIB_PARAM"": [2, 0, 1, 24], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/RWMR""}"
SNMR,950mb/SNMR,,prs,950mb,SNMR,anl,1,,anl,SNMR,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/SNMR,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/SNMR/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/SNMR/950mb/SNMR,"{""GRIB_PARAM"": [2, 0, 1, 25], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/SNMR""}"
SPFH,950mb/SPFH,kg kg-1,prs,950mb,SPFH,anl,1,,anl,SPFH,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/SPFH,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/SPFH/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/SPFH/950mb/SPFH,"{""GRIB_PARAM"": [2, 0, 1, 0], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/SPFH"", ""units"": ""kg kg-1""}"
TMP,950mb/TMP,K,prs,950mb,TMP,anl,1,,anl,TMP,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/TMP,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/TMP/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/TMP/950mb/TMP,"{""GRIB_PARAM"": [2, 0, 0, 0], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/TMP"", ""units"": ""K""}"
UGRD,950mb/UGRD,m s-1,prs,950mb,UGRD,anl,1,,anl,UGRD,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/UGRD,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/UGRD/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/UGRD/950mb/UGRD,"{""GRIB_PARAM"": [2, 0, 2, 2], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/UGRD"", ""units"": ""m s-1""}"
VGRD,950mb/VGRD,m s-1,prs,950mb,VGRD,anl,1,,anl,VGRD,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/VGRD,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/VGRD/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/VGRD/950mb/VGRD,"{""GRIB_PARAM"": [2, 0, 2, 3], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/VGRD"", ""units"": ""m s-1""}"
VVEL,950mb/VVEL,Pa s-1,prs,950mb,VVEL,anl,1,,anl,VVEL,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/VVEL,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/VVEL/950mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/950mb/VVEL/950mb/VVEL,"{""GRIB_PARAM"": [2, 0, 2, 8], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""950mb/VVEL"", ""units"": ""Pa s-1""}"
ABSV,975mb/ABSV,s-1,prs,975mb,ABSV,anl,1,,anl,ABSV,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/ABSV,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/ABSV/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/ABSV/975mb/ABSV,"{""GRIB_PARAM"": [2, 0, 2, 10], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/ABSV"", ""units"": ""s-1""}"
CIMIXR,975mb/CIMIXR,,prs,975mb,CIMIXR,anl,1,,anl,CIMIXR,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/CIMIXR,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/CIMIXR/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/CIMIXR/975mb/CIMIXR,"{""GRIB_PARAM"": [2, 0, 1, 82], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/CIMIXR""}"
CLMR,975mb/CLMR,kg kg-1,prs,975mb,CLMR,anl,1,,anl,CLMR,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/CLMR,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/CLMR/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/CLMR/975mb/CLMR,"{""GRIB_PARAM"": [2, 0, 1, 22], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/CLMR"", ""units"": ""kg kg-1""}"
DPT,975mb/DPT,K,prs,975mb,DPT,anl,1,,anl,DPT,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/DPT,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/DPT/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/DPT/975mb/DPT,"{""GRIB_PARAM"": [2, 0, 0, 6], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/DPT"", ""units"": ""K""}"
GRLE,975mb/GRLE,,prs,975mb,GRLE,anl,1,,anl,GRLE,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/GRLE,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/GRLE/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/GRLE/975mb/GRLE,"{""GRIB_PARAM"": [2, 0, 1, 32], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/GRLE""}"
HGT,975mb/HGT,m,prs,975mb,HGT,anl,1,,anl,HGT,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/HGT,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/HGT/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/HGT/975mb/HGT,"{""GRIB_PARAM"": [2, 0, 3, 5], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/HGT"", ""units"": ""m""}"
RH,975mb/RH,%,prs,975mb,RH,anl,1,,anl,RH,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/RH,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/RH/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/RH/975mb/RH,"{""GRIB_PARAM"": [2, 0, 1, 1], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/RH"", ""units"": ""%""}"
RWMR,975mb/RWMR,,prs,975mb,RWMR,anl,1,,anl,RWMR,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/RWMR,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/RWMR/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/RWMR/975mb/RWMR,"{""GRIB_PARAM"": [2, 0, 1, 24], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/RWMR""}"
SNMR,975mb/SNMR,,prs,975mb,SNMR,anl,1,,anl,SNMR,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/SNMR,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/SNMR/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/SNMR/975mb/SNMR,"{""GRIB_PARAM"": [2, 0, 1, 25], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/SNMR""}"
SPFH,975mb/SPFH,kg kg-1,prs,975mb,SPFH,anl,1,,anl,SPFH,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/SPFH,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/SPFH/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/SPFH/975mb/SPFH,"{""GRIB_PARAM"": [2, 0, 1, 0], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/SPFH"", ""units"": ""kg kg-1""}"
TMP,975mb/TMP,K,prs,975mb,TMP,anl,1,,anl,TMP,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/TMP,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/TMP/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/TMP/975mb/TMP,"{""GRIB_PARAM"": [2, 0, 0, 0], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/TMP"", ""units"": ""K""}"
UGRD,975mb/UGRD,m s-1,prs,975mb,UGRD,anl,1,,anl,UGRD,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/UGRD,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/UGRD/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/UGRD/975mb/UGRD,"{""GRIB_PARAM"": [2, 0, 2, 2], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/UGRD"", ""units"": ""m s-1""}"
VGRD,975mb/VGRD,m s-1,prs,975mb,VGRD,anl,1,,anl,VGRD,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/VGRD,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/VGRD/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/VGRD/975mb/VGRD,"{""GRIB_PARAM"": [2, 0, 2, 3], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/VGRD"", ""units"": ""m s-1""}"
VVEL,975mb/VVEL,Pa s-1,prs,975mb,VVEL,anl,1,,anl,VVEL,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/VVEL,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/VVEL/975mb,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/975mb/VVEL/975mb/VVEL,"{""GRIB_PARAM"": [2, 0, 2, 8], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""975mb/VVEL"", ""units"": ""Pa s-1""}"
HGT,cloud_base/HGT,m,prs,cloud_base,HGT,anl,1,,anl,HGT,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_base/HGT,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_base/HGT/cloud_base,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_base/HGT/cloud_base/HGT,"{""GRIB_PARAM"": [2, 0, 3, 5], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""cloud_base/HGT"", ""units"": ""m""}"
PRES,cloud_base/PRES,Pa,prs,cloud_base,PRES,anl,1,,anl,PRES,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_base/PRES,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_base/PRES/cloud_base,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_base/PRES/cloud_base/PRES,"{""GRIB_PARAM"": [2, 0, 3, 0], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""cloud_base/PRES"", ""units"": ""Pa""}"
HGT,cloud_ceiling/HGT,m,prs,cloud_ceiling,HGT,anl,1,,anl,HGT,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_ceiling/HGT,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_ceiling/HGT/cloud_ceiling,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_ceiling/HGT/cloud_ceiling/HGT,"{""GRIB_PARAM"": [2, 0, 3, 5], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""cloud_ceiling/HGT"", ""units"": ""m""}"
HGT,cloud_top/HGT,m,prs,cloud_top,HGT,anl,1,,anl,HGT,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_top/HGT,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_top/HGT/cloud_top,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_top/HGT/cloud_top/HGT,"{""GRIB_PARAM"": [2, 0, 3, 5], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""cloud_top/HGT"", ""units"": ""m""}"
PRES,cloud_top/PRES,Pa,prs,cloud_top,PRES,anl,1,,anl,PRES,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_top/PRES,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_top/PRES/cloud_top,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_top/PRES/cloud_top/PRES,"{""GRIB_PARAM"": [2, 0, 3, 0], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""cloud_top/PRES"", ""units"": ""Pa""}"
RETOP,cloud_top/RETOP,,prs,cloud_top,RETOP,anl,1,,anl,RETOP,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_top/RETOP,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_top/RETOP/cloud_top,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/cloud_top/RETOP/cloud_top/RETOP,"{""GRIB_PARAM"": [2, 0, 16, 3], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""cloud_top/RETOP""}"
HAIL_max_fcst,entire_atmosphere/HAIL_max_fcst,,prs,entire_atmosphere,HAIL_max_fcst,anl,1,,anl,HAIL_max_fcst,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/HAIL_max_fcst,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/HAIL_max_fcst/entire_atmosphere,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/HAIL_max_fcst/entire_atmosphere/HAIL_max_fcst,"{""GRIB_PARAM"": [2, 0, 1, 31], ""cell_methods"": ""time: maximum"", ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""entire_atmosphere/HAIL_max_fcst""}"
LTNG,entire_atmosphere/LTNG,,prs,entire_atmosphere,LTNG,anl,1,,anl,LTNG,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/LTNG,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/LTNG/entire_atmosphere,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/LTNG/entire_atmosphere/LTNG,"{""GRIB_PARAM"": [2, 0, 17, 192], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""entire_atmosphere/LTNG""}"
REFC,entire_atmosphere/REFC,,prs,entire_atmosphere,REFC,anl,1,,anl,REFC,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/REFC,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/REFC/entire_atmosphere,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/REFC/entire_atmosphere/REFC,"{""GRIB_PARAM"": [2, 0, 16, 196], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""entire_atmosphere/REFC""}"
RHPW,entire_atmosphere/RHPW,,prs,entire_atmosphere,RHPW,anl,1,,anl,RHPW,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/RHPW,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/RHPW/entire_atmosphere,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/RHPW/entire_atmosphere/RHPW,"{""GRIB_PARAM"": [2, 0, 1, 242], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""entire_atmosphere/RHPW""}"
TCDC,entire_atmosphere/TCDC,,prs,entire_atmosphere,TCDC,anl,1,,anl,TCDC,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/TCDC,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/TCDC/entire_atmosphere,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/TCDC/entire_atmosphere/TCDC,"{""GRIB_PARAM"": [2, 0, 6, 1], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""entire_atmosphere/TCDC""}"
VIL,entire_atmosphere/VIL,,prs,entire_atmosphere,VIL,anl,1,,anl,VIL,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/VIL,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/VIL/entire_atmosphere,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere/VIL/entire_atmosphere/VIL,"{""GRIB_PARAM"": [2, 0, 15, 3], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""entire_atmosphere/VIL""}"
AOTK,entire_atmosphere_single_layer/AOTK,,prs,entire_atmosphere_single_layer,AOTK,anl,1,,anl,AOTK,,,,forecast_reference_time height time forecast_period pressure,"projection_y_coordinate,projection_x_coordinate","[1059,1799]","[150,150]",float32,2,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere_single_layer/AOTK,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere_single_layer/AOTK/entire_atmosphere_single_layer,hrrrzarr/prs/20250101/20250101_00z_anl.zarr/entire_atmosphere_single_layer/AOTK/entire_atmosphere_single_layer/AOTK,"{""GRIB_PARAM"": [2, 0, 20, 102], ""coordinates"": ""forecast_reference_time height time forecast_period pressure"", ""long_name"": ""entire_atmosphere_single_layer/AOTK""}"
